ID|UserID|UserQuery|errorClasses|taskid|timestamp
170353|2139|"select AngNr, AName, Gehalt, Neues_Gehalt int from Angestellter"|0|1059|"2022-12-11 14:07:22"
170362|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellterwhere Neues_Gehalt = Gehalt*1.15"|0|1059|"2022-12-11 14:10:25"
170363|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellterwhere Gehalt = Gehalt*1.15"|6|1059|"2022-12-11 14:10:48"
170364|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellterwhere Neues_Gehalt = Gehalt*1.15"|0|1059|"2022-12-11 14:11:10"
170366|2139|"select AngNr, AName, Gehalt, Neues_Gehalt as Gehalt from Angestellterwhere Neues_Gehalt = Gehalt*1.15"|0|1059|"2022-12-11 14:11:43"
170367|2139|"select AngNr, AName, Gehalt, Beruf as Neues_Gehalt from Angestellterwhere Neues_Gehalt = Gehalt*1.15"|0|1059|"2022-12-11 14:13:04"
170368|2139|"select AngNr, AName, Gehalt, Beruf as Neues_Gehalt from Angestellterwhere Beruf = Gehalt*1.15"|6|1059|"2022-12-11 14:13:14"
170374|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellterwhere Gehalt = Gehalt*1,15"|0|1059|"2022-12-11 14:16:07"
170375|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellterwhere Gehalt = Gehalt*1.15"|6|1059|"2022-12-11 14:16:14"
170376|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellterwhere Neues_Gehalt = 1"|0|1059|"2022-12-11 14:16:46"
170394|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellter"|20|1059|"2022-12-11 14:33:19"
170395|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellterwhere Neues_Gehalt = Gehalt*1.15"|0|1059|"2022-12-11 14:34:04"
170396|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellter"|20|1059|"2022-12-11 14:34:27"
170401|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellterwhere Gehalt = Gehalt +1"|6|1059|"2022-12-11 14:35:22"
170402|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellterwhere Gehalt*1.15"|20|1059|"2022-12-11 14:35:38"
170404|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellterwhere Gehalt= 0.85*Neues_Gehalt"|0|1059|"2022-12-11 14:36:10"
170406|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellterwhere Gehalt"|20|1059|"2022-12-11 14:36:23"
170412|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from AngestellterNeues_Gehalt = Gehalt*1.15"|0|1059|"2022-12-11 14:40:22"
170413|2139|"select AngNr, AName, Gehalt, Gehalt as Neues_Gehalt from Angestellter;Neues_Gehalt = Gehalt*1.15"|0|1059|"2022-12-11 14:40:38"
170423|2139|"select AngNr, AName, Gehalt, casewhen Gehalt = Gehalt then Gehalt*1.15else nullend as Neues_Gehaltfrom Angestellter"|20|1059|"2022-12-11 14:55:02"
170424|2139|"select AngNr, AName, Gehalt, casewhen Gehalt = Gehalt then round(Gehalt*1.15)else nullend as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-11 14:56:04"
176711|2140|"select AngNr, AName, Gehalt, Gehalt * 1.15 as NeuesGehalt from Angestelter"|0|1059|"2022-12-15 11:40:33"
176713|2140|"select AngNr, AName, Gehalt, Gehalt * 1.15 as NeuesGehalt from Angestellter"|4|1059|"2022-12-15 11:40:47"
176715|2140|"select AngNr, AName, Gehalt, Gehalt * 1.15 as neues_gehalt from Angestellter"|20|1059|"2022-12-15 11:41:06"
176717|2140|"select AngNr, AName, Gehalt, round(Gehalt * 1.15) as neues_gehalt from Angestellter"|0|1059|"2022-12-15 11:41:49"
169448|2141|"select AngNr, AName, Gehalt, Gehalt*1.15 as NeuesGehalt from Angestellter "|4|1059|"2022-12-10 14:21:40"
169449|2141|"select AngNr, AName, Gehalt, round(Gehalt*1.15) as Neues_Gehalt from Angestellter "|0|1059|"2022-12-10 14:22:29"
172731|2142|"SELECT AngNr, AName, Gehalt, CAST(Gehalt * 1.15 AS INTEGER) AS 'Neues Gehalt' FROM Angestellter;"|4|1059|"2022-12-12 17:51:31"
172732|2142|"SELECT AngNr, AName, Gehalt, CAST(Gehalt * 1.15 AS INTEGER) AS Neues_Gehalt FROM Angestellter;"|0|1059|"2022-12-12 17:51:43"
168201|2144|"Update Gehalt set Gehalt = Gehalt*1,15 as NeuesGehaltselect AngNr, AName, Gehalt from Angestellter"|0|1059|"2022-12-05 21:27:05"
168202|2144|"Update Gehalt set Gehalt = Gehalt*1,15 select AngNr, AName, Gehalt from Angestellter"|0|1059|"2022-12-05 21:27:18"
168203|2144|"Update Gehalt set Gehalt = Gehalt*1,15 ;select AngNr, AName, Gehalt from Angestellter"|0|1059|"2022-12-05 21:27:28"
168204|2144|"select AngNr, AName, Gehalt Update Gehalt set Gehalt = Gehalt*1,15 from Angestellter"|0|1059|"2022-12-05 21:27:38"
168205|2144|"select AngNr, AName, Gehalt , Gehalt(Gehalt * 1,15) as NewGehaltfrom Angestellter"|0|1059|"2022-12-05 21:28:23"
168206|2144|"select AngNr, AName, Gehalt(Gehalt * 1,15) as NewGehaltfrom Angestellter"|0|1059|"2022-12-05 21:28:35"
168207|2144|"select AngNr, ANamefrom Angestellter"|2|1059|"2022-12-05 21:28:39"
168208|2144|"select AngNr, AName, Gehalt (Gehalt *1.15) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-05 21:29:20"
168209|2144|"select AngNr, AName,Gehalt (Gehalt *1.15) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-05 21:29:34"
168210|2144|"select AngNr, AName,Gehalt (current_Gehalt *1.15) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-05 21:29:55"
168212|2144|"select Gehalt (current_Gehalt *1.15) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-05 21:30:54"
168213|2144|"select Gehalt (Gehalt-1) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-05 21:31:02"
168214|2144|"select Gehalt-1 as Neues_Gehaltfrom Angestellter"|2|1059|"2022-12-05 21:31:08"
168215|2144|"select AngNr, AName, Gehalt, Gehalt*1,15 as Neues_Gehaltfrom Angestellter"|2|1059|"2022-12-05 21:31:25"
168217|2144|"select AngNr, AName, Gehalt, Gehalt*1.15 as Neues_Gehaltfrom Angestellter"|20|1059|"2022-12-05 21:31:39"
168219|2144|"select AngNr, AName, Gehalt, Round(Gehalt*1.15) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-05 21:32:25"
172573|2146|"SELECT AngNr,AName,Gehalt,count(*) AS Neues Gehalt"|0|1059|"2022-12-12 16:58:06"
172574|2146|"SELECT AngNr,AName,Gehalt,count(*) AS 'Neues Gehalt'"|0|1059|"2022-12-12 16:58:15"
172578|2146|"SELECT AngNr,AName,Gehalt, (count(*) AS 'Neues Gehalt') FROM Angestellter"|0|1059|"2022-12-12 16:59:40"
172579|2146|"SELECT AngNr,AName,Gehalt, (count(*) AS Test) FROM Angestellter"|0|1059|"2022-12-12 16:59:55"
172580|2146|"SELECT AngNr,AName,Gehalt,(count(*) AS Test) FROM Angestellter"|0|1059|"2022-12-12 17:00:03"
172581|2146|"SELECT AngNr,AName,Gehalt,(Gehalt * 1.15) AS 'Neues Gehalt' FROM Angestellter"|4|1059|"2022-12-12 17:00:48"
172583|2146|"SELECT AngNr,AName,Gehalt,(Gehalt * 1.15) AS Neues_Gehalt FROM Angestellter"|20|1059|"2022-12-12 17:01:03"
172588|2146|"SELECT AngNr,AName,Gehalt,((cast)Gehalt * 1.15 AS int) AS Neues_Gehalt FROM Angestellter"|0|1059|"2022-12-12 17:03:06"
172589|2146|"SELECT AngNr,AName,Gehalt,(Gehalt * 1.15 AS int) AS Neues_Gehalt FROM Angestellter"|0|1059|"2022-12-12 17:03:12"
172590|2146|"SELECT AngNr,AName,Gehalt,(Gehalt * 1.15) AS Neues_Gehalt FROM Angestellter"|20|1059|"2022-12-12 17:03:19"
172591|2146|"SELECT AngNr,AName,Gehalt,(Gehalt * 1.15) AS Neues_Gehalt AS int FROM Angestellter"|0|1059|"2022-12-12 17:03:31"
172593|2146|"SELECT AngNr,AName,Gehalt,(Gehalt * 1.15) AS Neues_Gehalt, cast(Neues_Gehalt AS int) FROM Angestellter"|0|1059|"2022-12-12 17:04:27"
172594|2146|"SELECT AngNr,AName,Gehalt,(Gehalt * 1.15) AS Neues_Gehalt, cast(Gehalt AS int) FROM Angestellter"|2|1059|"2022-12-12 17:04:40"
172598|2146|"SELECT AngNr,AName,Gehalt,(Gehalt * 1.15) AS Neues_Gehalt, cast(Gehalt AS int * 1.15) FROM Angestellter"|0|1059|"2022-12-12 17:05:23"
172600|2146|"SELECT AngNr,AName,Gehalt,((cast Gehalt as int) * 1.15) AS Neues_Gehalt, FROM Angestellter"|0|1059|"2022-12-12 17:05:44"
172602|2146|"SELECT AngNr,AName,Gehalt,((cast(Gehalt as int)) * 1.15) AS Neues_Gehalt, FROM Angestellter"|0|1059|"2022-12-12 17:07:38"
172603|2146|"SELECT AngNr,AName,Gehalt,((cast(Gehalt as int)) * 1.15) AS Neues_Gehalt FROM Angestellter"|20|1059|"2022-12-12 17:08:01"
172605|2146|"SELECT AngNr,AName,Gehalt,((cast(Gehalt  * 1.15 as int))) AS Neues_Gehalt FROM Angestellter"|0|1059|"2022-12-12 17:08:26"
172606|2146|"SELECT AngNr,AName,Gehalt,(cast(Gehalt  * 1.15 as int)) AS Neues_Gehalt FROM Angestellter"|0|1059|"2022-12-12 17:08:32"
175474|2147|"select AngNr, AName, Gehaltfrom ANGESTELLTERalter table AGESTELLTER add NeuesGehalt int;"|0|1059|"2022-12-14 11:15:46"
175475|2147|"alter table AGESTELLTER add NeuesGehalt int;select AngNr, AName, Gehaltfrom ANGESTELLTER"|0|1059|"2022-12-14 11:16:39"
175477|2147|"alter table ANGESTELLTER add NeuesGehalt int;select AngNr, AName, Gehaltfrom ANGESTELLTER"|2|1059|"2022-12-14 11:18:39"
175478|2147|"alter table ANGESTELLTER add Neues_Gehalt int;select AngNr, AName, Gehaltfrom ANGESTELLTER"|2|1059|"2022-12-14 11:22:06"
175481|2147|"alter table ANGESTELLTERadd column Neues_Gehalt int;select AngNr, AName, Gehaltfrom ANGESTELLTER"|2|1059|"2022-12-14 11:26:12"
175483|2147|"alter table ANGESTELLTERadd column Neues_Gehalt int;select AngNr, AName, Gehalt, Neues_Gehaltfrom ANGESTELLTER"|20|1059|"2022-12-14 11:26:40"
175486|2147|"alter table ANGESTELLTERadd column Neues_Gehalt int;update ANGESTELLTER set Neues_Gehalt = Gehaltselect AngNr, AName, Gehalt, Neues_Gehaltfrom ANGESTELLTER"|0|1059|"2022-12-14 11:29:39"
175487|2147|"alter table ANGESTELLTERadd column Neues_Gehalt int;update ANGESTELLTER set Neues_Gehalt = Gehalt;select AngNr, AName, Gehalt, Neues_Gehaltfrom ANGESTELLTER"|20|1059|"2022-12-14 11:30:09"
175489|2147|"alter table ANGESTELLTERadd column Neues_Gehalt int;update ANGESTELLTER set Neues_Gehalt = Gehalt * 15;select AngNr, AName, Gehalt, Neues_Gehaltfrom ANGESTELLTER"|20|1059|"2022-12-14 11:30:26"
175491|2147|"alter table ANGESTELLTERadd column Neues_Gehalt int;update ANGESTELLTER set Neues_Gehalt = Gehalt * 1.15;select AngNr, AName, Gehalt, Neues_Gehaltfrom ANGESTELLTER"|0|1059|"2022-12-14 11:30:48"
177420|2149|"SELECT AngNr, Name, Gehalt, ""Neues Gehalt""  AS NewGehalt WHERE Gehalt * 0.15 ROUND "|0|1059|"2022-12-15 21:54:19"
177422|2149|"SELECT AngNr, Name, Gehalt, ROUND(Gehalt * 1.15) AS Neues Gehalt FROM Angestellter"|0|1059|"2022-12-15 21:55:11"
177423|2149|"SELECT AngNr, Name, Gehalt, ROUND(Gehalt * 1.15, 0) AS Neues Gehalt FROM Angestellter"|0|1059|"2022-12-15 21:55:22"
177425|2149|"SELECT AngNr, Name, Gehalt, ROUND(Gehalt * 1.15, 0) AS NeuesGehalt FROM Angestellter"|0|1059|"2022-12-15 21:55:29"
177426|2149|"SELECT AngNr, AName, Gehalt, ROUND(Gehalt * 1.15, 0) AS NeuesGehalt FROM Angestellter"|4|1059|"2022-12-15 21:55:36"
177429|2149|"SELECT AngNr, AName, Gehalt, ROUND(Gehalt * 1.15, 0) AS neues_gehalt FROM Angestellter"|0|1059|"2022-12-15 21:56:01"
169016|2150|"select AngNr, AName, Gehalt from Angestellterwhere  Gehalt (  select Gehalt /0.15  as Neues Gehalt)"|0|1059|"2022-12-09 13:02:28"
169018|2150|"select AngNr, AName, Gehalt as NeuesGahaltfrom Angestellterwhere  Gehalt (  select Gehalt /0.15  as Neues Gehalt)"|0|1059|"2022-12-09 13:03:12"
169023|2150|"select AngNr, AName, Gehalt, Gehalt * 1.15 as NeuesGehaltfrom Angestellter"|4|1059|"2022-12-09 13:05:09"
169024|2150|"select AngNr, AName, Gehalt, Gehalt * 1.15 as Neues_Gehaltfrom Angestellter"|20|1059|"2022-12-09 13:05:20"
169026|2150|"select AngNr, AName, Gehalt, Gehalt * 1.15 ROUND(Gehalt*1.15, 0) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-09 13:08:07"
169027|2150|"select AngNr, AName, Gehalt, Gehalt * ROUND(Gehalt*1.15, 0) as Neues_Gehaltfrom Angestellter"|20|1059|"2022-12-09 13:08:20"
169032|2150|"select AngNr, AName, Gehalt, Gehalt ROUND(Gehalt*1.15, 0) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-09 13:10:40"
169034|2150|"select AngNr, AName, Gehalt, Gehalt ROUND (Gehalt*1.15, 0) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-09 13:10:50"
169035|2150|"select AngNr, AName, Gehalt, Gehalt/ ROUND (Gehalt*1.15, 0) as Neues_Gehaltfrom Angestellter"|20|1059|"2022-12-09 13:10:59"
169037|2150|"select AngNr, AName, Gehalt, ROUND (Gehalt*1.15, 0) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-09 13:12:48"
172021|2151|"alter table angestellter add column neuesgehaltupdate angestellter set neuesgehalt=int angestellter.gehalt*0.15select angnr, aname, gehalt, neuesgehalt from angestellter "|0|1059|"2022-12-12 13:46:22"
172022|2151|"alter table angestellter add column neuesgehalt;update angestellter set neuesgehalt=int angestellter.gehalt*0.15;select angnr, aname, gehalt, neuesgehalt from angestellter "|0|1059|"2022-12-12 13:46:34"
172025|2151|"alter table angestellter add column neuesgehalt int;update angestellter set neuesgehalt=angestellter.gehalt*1.15;select angnr, aname, gehalt, neuesgehalt from angestellter "|4|1059|"2022-12-12 13:47:14"
172026|2151|"alter table angestellter add column neues_gehalt int;update angestellter set neues_gehalt=angestellter.gehalt*1.15;select angnr, aname, gehalt, neues_gehalt from angestellter "|0|1059|"2022-12-12 13:47:33"
172027|2151|"alter table angestellter add column neues_gehalt int;update angestellter set neues_gehalt=int angestellter.gehalt*1.15;select angnr, aname, gehalt, neues_gehalt from angestellter "|0|1059|"2022-12-12 13:47:57"
172028|2151|"alter table angestellter add column neues_gehalt int;update angestellter set neues_gehalt=angestellter.gehalt*1.15;select angnr, aname, gehalt, neues_gehalt from angestellter "|0|1059|"2022-12-12 13:48:07"
172030|2151|"alter table angestellter add column neues_gehalt int;update angestellter set neues_gehalt=angestellter.gehalt*1.15;select angnr, aname, gehalt, neues_gehalt from angestellter;"|0|1059|"2022-12-12 13:48:27"
189448|2153|"select AngNR, AName, Gehaltfrom Angestellter"|2|1059|"2023-02-10 16:41:22"
189449|2153|"select AngNR, AName, Gehalt, Neues_Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:41:42"
189450|2153|"alter table Angestellteradd Neues_Gehalt = Gehalt *1.15select AngNR, AName, Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:42:34"
189452|2153|"alter table Angestellteradd Neues_Gehalt select AngNR, AName, Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:43:18"
189453|2153|"alter table Angestellteradd Neues_Gehalt select AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:43:41"
189455|2153|"(alter table Angestellteradd Neues_Gehalt )select AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:44:15"
189456|2153|"alter table Angestellteradd Neues_Gehalt )select AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:44:28"
189457|2153|"alter table Angestellteradd Neues_Gehalt;select AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:44:33"
189458|2153|"alter table Angestellteradd Neues_Gehalt,select AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:44:38"
189459|2153|"alter table Angestellteradd Neues_Gehalt"|0|1059|"2023-02-10 16:44:49"
189460|2153|"alter table Angestellteradd Neues_Gehalt integer = Gehalt * 1.15"|0|1059|"2023-02-10 16:45:45"
189461|2153|"alter table Angestellteradd Neues_Gehalt select AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:45:59"
189462|2153|"alter table Angestellteradd Neues_Gehalt select AngNR, AName, Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:46:20"
189463|2153|"alter table Angestellteradd Neues_Gehalt varchar"|0|1059|"2023-02-10 16:46:36"
189466|2153|"alter table Angestellteradd Neues_Gehalt select AngNR, AName, Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:47:48"
189467|2153|"select AngNR, AName, Gehaltfrom Angestellteralter table add Neues_Gehalt varchar(5)"|0|1059|"2023-02-10 16:48:42"
189469|2153|"select AngNR, AName, Gehaltfrom Angestellteralter table add Neues_Gehalt varchar"|0|1059|"2023-02-10 16:48:50"
189472|2153|"select AngNR, AName, Gehaltfrom Angestellteralter table Angestellteradd Neues_Gehalt int"|0|1059|"2023-02-10 16:49:20"
189474|2153|"alter table Angestellteradd Neues_Gehalt intselect AngNR, AName, Gehalt, Neues_Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:49:57"
189475|2153|"alter table Angestellteradd Neues_Gehalt int not null,select AngNR, AName, Gehalt, Neues_Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:50:09"
189476|2153|"alter table Angestellteradd Neues_Gehalt int not null;select AngNR, AName, Gehalt, Neues_Gehaltfrom Angestellter"|20|1059|"2023-02-10 16:50:14"
189477|2153|"alter table Angestellteradd Neues_Gehalt int = Gehalt * 1.15l;select AngNR, AName, Gehalt, Neues_Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:50:51"
189479|2153|"alter table Angestellteradd Neues_Gehalt int ;select AngNR, AName, Gehalt, Neues_Gehaltfrom Angestellter"|20|1059|"2023-02-10 16:51:06"
189482|2153|"alter table Angestellteradd Neues_Gehalt int;Neues_Gehalt = Gehalt * 1.15;select AngNR, AName, Gehalt, Neues_Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:51:58"
189485|2153|"alter table Angestellteradd Neues_Gehalt = Gehalt * 1.15 int;select AngNR, AName, Gehalt, Neues_Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:52:55"
189486|2153|"alter table Angestellteradd Neues_Gehalt int;select AngNR, AName, Gehalt, Neues_Gehaltfrom Angestellter"|20|1059|"2023-02-10 16:53:04"
189487|2153|"alter table Angestellteradd Neues_Gehalt int;update Angestellter;set Neues_Gehalt = Gehalt *1.15;select AngNR, AName, Gehalt, Neues_Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:54:22"
189488|2153|"alter table Angestellteradd Neues_Gehalt int;update Angestellterset Neues_Gehalt = Gehalt *1.15;select AngNR, AName, Gehalt, Neues_Gehaltfrom Angestellter"|0|1059|"2023-02-10 16:54:44"
170200|2155|"Select * from Angestellter"|2|1059|"2022-12-11 12:46:05"
170201|2155|"Select ang.Gehalt * 1.15 as Gehalt_neu ,ang.* from Angestellter as ang"|2|1059|"2022-12-11 12:57:13"
170202|2155|"Select ang.Gehalt * 1.15 as Gehalt_neu ,ang.AngNr, ang.AName, ang.Gehalt from Angestellter as ang"|4|1059|"2022-12-11 12:57:43"
170203|2155|"Select ang.AngNr, ang.AName, ang.Gehalt, ang.Gehalt * 1.15 as neues_gehalt  from Angestellter as ang"|20|1059|"2022-12-11 12:58:06"
170204|2155|"Select ang.AngNr, ang.AName, ang.Gehalt, CEILING(ang.Gehalt * 1.15) as neues_gehalt  from Angestellter as ang"|0|1059|"2022-12-11 12:58:37"
170205|2155|"Select AngNr, AName, Gehalt, CEILING(Gehalt * 1.15) as neues_gehalt  from Angestellter"|0|1059|"2022-12-11 13:01:08"
176314|2156|"select AngNr, Aname, Gehalt, Gehalt * 0,15 as Neues Gehaltfrom Angestellter"|0|1059|"2022-12-14 19:39:24"
176315|2156|"select AngNr, Aname, Gehalt, (Gehalt * 0,15) as NeuesGehaltfrom Angestellter"|0|1059|"2022-12-14 19:39:50"
176316|2156|"select AngNr, Aname, Gehalt, Gehalt  as NeuesGehaltfrom Angestellter"|4|1059|"2022-12-14 19:40:21"
176317|2156|"select AngNr, Aname, Gehalt, (Gehalt + Gehalt * 0,15) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-14 19:41:01"
176318|2156|"select AngNr, Aname, Gehalt, Gehalt + Gehalt * 0,15 as Neues_Gehaltfrom Angestellter"|2|1059|"2022-12-14 19:41:10"
176319|2156|"select AngNr, Aname, Gehalt, Gehalt * 0,15 as Neues_Gehaltfrom Angestellter"|2|1059|"2022-12-14 19:41:22"
176320|2156|"select AngNr, Aname, Gehalt, (Gehalt * 0,15 as Neues_Gehalt)from Angestellter"|0|1059|"2022-12-14 19:41:40"
176321|2156|"select AngNr, Aname, Gehalt, (Gehalt * 0,15>) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-14 19:41:47"
176322|2156|"select AngNr, Aname, Gehalt, (Gehalt * 0,15) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-14 19:42:00"
176323|2156|"select AngNr, Aname, Gehalt, (Gehalt * 0,15 as Neues_Gehalt)from Angestellter"|0|1059|"2022-12-14 19:42:06"
176324|2156|"select AngNr, Aname, Gehalt, Gehalt * 0,15 as Neues_Gehaltfrom Angestellter"|2|1059|"2022-12-14 19:42:11"
176325|2156|"select AngNr, Aname, Gehalt, Gehalt(Gehalt * 0,15) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-14 19:44:03"
176326|2156|"select AngNr, Aname, Gehalt, (Gehalt * 0,15) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-14 19:44:14"
176327|2156|"select AngNr, Aname, Gehalt, (Gehalt * 1,5) as Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-14 19:44:25"
176328|2156|"select AngNr, Aname, Gehalt, Gehalt as  Neues_Gehaltfrom Angestellter"|20|1059|"2022-12-14 19:45:37"
176329|2156|"select AngNr, Aname, Gehalt, Gehalt as  Neues_Gehalt * 0,15from Angestellter"|0|1059|"2022-12-14 19:45:49"
176330|2156|"select AngNr, Aname, Gehalt, (Gehalt as  Neues_Gehalt) * 0,15 from Angestellter"|0|1059|"2022-12-14 19:46:03"
176331|2156|"select AngNr, Aname, Gehalt, Gehalt as  Neues_Gehaltfrom Angestellter"|20|1059|"2022-12-14 19:46:09"
176332|2156|"select AngNr, Aname, Gehalt, Gehalt + Gehalt * 0,15 as  Neues_Gehaltfrom Angestellter"|2|1059|"2022-12-14 19:46:37"
176333|2156|"select AngNr, Aname, Gehalt, Gehalt + Gehalt * 15 as  Neues_Gehaltfrom Angestellter"|20|1059|"2022-12-14 19:46:58"
176334|2156|"select AngNr, Aname, Gehalt, Gehalt + Gehalt * 1,5 as  Neues_Gehaltfrom Angestellter"|2|1059|"2022-12-14 19:47:10"
176335|2156|"select AngNr, Aname, Gehalt, Gehalt + Gehalt * 1.5 as  Neues_Gehaltfrom Angestellter"|20|1059|"2022-12-14 19:47:18"
176336|2156|"select AngNr, Aname, Gehalt, Gehalt + Gehalt * 0.15 as  Neues_Gehaltfrom Angestellter"|20|1059|"2022-12-14 19:47:29"
176337|2156|"select AngNr, Aname, Gehalt, round(Gehalt + Gehalt * 0.15) as  Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-14 19:47:51"
169667|2157|"insert into Angestellter (NeuGehalt)update Angestellter set NeuGehalt = Gehalt * 1.15select AngNr, AName, Gehalt, NeuGehaltfrom Angestellter"|0|1059|"2022-12-10 16:18:06"
169668|2157|"insert into Angestellter (NeuGehalt),update Angestellter set NeuGehalt = Gehalt * 1.15select AngNr, AName, Gehalt, NeuGehaltfrom Angestellter"|0|1059|"2022-12-10 16:18:25"
169669|2157|"insert into Angestellter (NeuGehalt)values (1)update Angestellter set NeuGehalt = Gehalt * 1.15select AngNr, AName, Gehalt, NeuGehaltfrom Angestellter"|0|1059|"2022-12-10 16:20:00"
169670|2157|"insert into Angestellter (NeuGehalt)values (1)update Angestellter set NeuGehalt = Gehalt * 1,15select AngNr, AName, Gehalt, NeuGehaltfrom Angestellter"|0|1059|"2022-12-10 16:20:10"
169672|2157|"update Angestellter set Gehalt = Gehalt * 1.15select AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2022-12-10 16:21:15"
169674|2157|"select AngNr, AName, Gehaltfrom Angestellter"|2|1059|"2022-12-10 16:21:44"
169677|2157|"alter table AngestellterADD Neues_Gehalt integerselect AngNr, AName, Gehalt, Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-10 16:24:19"
169679|2157|"alter table AngestellterADD Neues_Gehalt integerselect AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2022-12-10 16:24:52"
169684|2157|"ALTER TABLE AngestellterADD Neues_Gehalt integer,select AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2022-12-10 16:27:06"
169688|2157|"ALTER TABLE AngestellterADD Neues_Gehalt integer,"|0|1059|"2022-12-10 16:28:15"
169690|2157|"ALTER TABLE AngestellterADD Neues_Gehalt integer,"|0|1059|"2022-12-10 16:28:37"
169691|2157|"ALTER TABLE AngestellterADD Neues_Gehalt integer,"|0|1059|"2022-12-10 16:29:04"
169693|2157|"ALTER TABLE AngestellterADD Neues_Gehalt integer,Update Angestellterset Neues_Gehalt = Gehalt * 1.15select AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2022-12-10 16:30:33"
169694|2157|"ALTER TABLE AngestellterADD Neues_Gehalt integerUpdate Angestellterset Neues_Gehalt = Gehalt * 1.15select AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2022-12-10 16:30:40"
169700|2157|"ALTER TABLE AngestellterADD Neues_Gehalt integer,Update Angestellterset Neues_Gehalt = Gehalt * 1.15,select AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2022-12-10 16:32:28"
169710|2157|"select AngNr, AName, Gehaltfrom Angestellter"|2|1059|"2022-12-10 16:34:36"
169712|2157|"select AngNr, AName, Gehalt, Neues_Gehaltfrom Angestellter"|0|1059|"2022-12-10 16:34:49"
169714|2157|"alter table Angestellterselect AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2022-12-10 16:35:15"
169728|2157|"insert into Angestellter (Gehalt_Neu)select AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2022-12-10 16:40:35"
169729|2157|"insert into Angestellter (Gehalt_Neu)values (1)select AngNr, AName, Gehaltfrom Angestellter"|0|1059|"2022-12-10 16:40:50"
